hips_x,hips_y,hips_z,Spine_x,Spine_y,Spine_z,Neck_x,Neck_y,Neck_z,Head_x,Head_y,Head_z,leftShoulder_x,leftShoulder_y,leftShoulder_z,RightShoulder_x,RightShoulder_y,RightShoulder_z,leftArm_x,leftArm_y,leftArm_z,leftForeArm_x,leftForeArm_y,leftForeArm_z,leftHand_x,leftHand_y,leftHand_z,RightArm_x,RightArm_y,RightArm_z,RightArm_x,RightForeArm_y,RightForeArm_z,RightHand_x,RightHand_y,RightHand_z,leftUpLeg_x,leftUpLeg_y,leftUpLeg_z,leftLeg_x,leftLeg_y,leftLeg_z,leftFoot_x,leftFoot_y,leftFoot_z,rightUpLeg_x,rightUpLeg_y,rightUpLeg_z,rightLeg_x,rightLeg_y,rightLeg_z,rightFoot_x,rightFoot_y,rightFoot_z,
2.498913,11.41177,355.3361,359.2343,358.2897,181.0907,0.02072871,359.528,358.7962,358.8681,356.4724,356.6328,0.0008958153,0.1348832,89.27016,0.006257681,358.9726,270.6939,288.4393,112.1158,6.578134,359.7029,5.144509,2.230403,353.8588,7.471226,2.197063,289.8027,240.2828,35.31659,289.8027,240.2828,35.31659,353.2996,17.97936,350.1292,359.8557,88.01704,312.3477,2.823229,353.0129,28.11782,78.98474,71.41988,347.5162,9.215038,269.634,337.9156,358.5292,350.0933,350.9283,45.36762,268.6591,7.492274,
2.27223,11.19614,354.0462,359.2667,358.2574,181.6461,359.9482,359.54,358.8719,358.993,356.4708,356.5027,0.0004667707,0.07531967,89.3457,0.007111774,358.9154,270.7475,288.9128,113.4918,3.79966,359.7082,5.127351,2.238002,353.6431,7.319156,2.01334,288.6834,238.7603,34.95511,288.6834,238.7603,34.95511,353.4556,18.05052,350.2851,358.5765,88.92806,313.7394,3.082303,352.6967,29.16803,81.19772,66.21,342.6318,9.571088,269.172,341.3024,357.6998,350.189,344.1287,42.41572,268.543,6.665357,
2.030481,10.97273,352.693,359.3025,358.2168,182.2369,359.8687,359.553,358.9564,359.1275,356.4739,356.3767,8.434433E-05,0.009586335,89.43024,0.00807339,358.8573,270.806,289.4691,114.8775,0.8479047,359.7137,5.110029,2.245854,353.4152,7.161422,1.808133,287.4783,237.0269,34.72266,287.4783,237.0269,34.72266,353.61,18.09617,350.4644,357.1989,89.86665,315.221,3.364494,352.3664,30.21429,83.39467,57.30375,334.0785,9.95302,268.6754,344.9167,357.0155,350.2628,337.0436,39.90067,268.3858,5.843944,
2.021204,10.90412,352.1159,359.3314,358.1251,182.6689,359.7924,359.5821,359.0513,359.0958,356.6553,356.4969,-9.558263E-06,359.9892,89.50939,0.008703209,358.8561,270.8682,290.0228,116.6943,356.8986,359.7312,5.002186,2.181397,353.5643,6.962053,1.150082,286.4589,235.4809,34.88195,286.4589,235.4809,34.88195,353.3031,17.40142,350.8387,356.3494,90.51534,316.9471,3.566298,352.0572,30.13891,84.77067,45.58949,322.7769,9.340441,268.3472,348.8729,356.4245,350.0878,331.6653,40.2166,267.7153,5.094407,
2.020979,10.83938,351.5454,359.3627,358.0279,183.112,359.7129,359.6129,359.1504,359.0556,356.8508,356.6312,-7.119839E-05,359.9697,89.59154,0.009343112,358.8571,270.9331,290.6555,118.4241,352.9197,359.7492,4.88648,2.111369,353.7344,6.750958,0.4481858,285.4105,233.7637,35.19072,285.4105,233.7637,35.19072,352.9658,16.64771,351.2357,355.4622,91.15742,318.7427,3.771532,351.7353,30.01584,85.82955,26.54716,304.1663,8.704973,267.9554,353.0086,355.8513,349.948,326.1282,40.64728,266.9814,4.300886,
2.185856,10.76036,351.725,359.3735,357.9573,183.2804,359.6631,359.6586,359.2108,358.8329,357.1646,356.8403,8.065702E-05,0.01250466,89.59694,0.009466909,358.899,270.9816,291.0702,120.3906,348.6157,359.8335,4.367964,1.542977,354.1628,6.178751,359.6099,284.7457,232.9428,34.96979,284.7457,232.9428,34.96979,352.2544,15.25068,352.1258,355.0577,91.43254,320.9876,3.774008,351.5101,28.889,86.25002,8.059185,285.9516,7.268096,267.743,357.6613,355.4447,349.9734,322.7865,42.71266,265.4561,2.877586,
2.422464,10.33258,352.6054,359.3836,357.9274,183.3429,359.5815,359.7483,359.2648,358.3041,357.7464,357.1398,0.0004397968,0.09806562,89.52898,0.009283721,358.9862,271.0453,291.883,123.867,340.8072,0.05657406,2.777186,359.2631,354.6579,4.466506,358.3947,283.7467,232.4539,33.44603,283.7467,232.4539,33.44603,350.8526,11.93626,354.4673,354.5578,91.59088,326.0522,3.422222,351.3185,25.70309,86.23423,334.1379,252.1239,4.301277,267.2977,5.801209,355.0828,350.3011,319.5714,47.14996,262.0043,359.4882,
2.484102,10.04908,353.1571,359.3835,357.9582,183.2675,359.5541,359.7846,359.262,358.0571,357.9676,357.2155,0.0006459798,0.1321285,89.4716,0.009068304,359.0227,271.059,292.2062,125.1549,337.859,0.1282249,1.907076,357.8766,354.715,3.545631,358.0741,283.4539,232.7321,32.34961,283.4539,232.7321,32.34961,350.2889,10.36642,355.6495,354.4739,91.51666,328.3718,3.153783,351.3508,24.03715,86.0611,323.2384,241.0889,3.038251,267.1215,8.702902,355.1025,350.5224,319.5495,49.06221,260.3747,357.8252,
2.351636,9.306035,353.9549,359.3878,358.1115,183.0744,359.5209,359.8099,359.2321,357.8342,358.0978,357.1884,0.0006069964,0.1123981,89.41859,0.008957527,359.0262,271.0498,292.6577,126.4657,334.8182,0.1836971,0.6427533,354.8849,354.1914,2.141876,358.3785,283.2018,234.2845,29.59985,283.2018,234.2845,29.59985,350.0657,8.673275,357.0134,354.522,91.15233,331.8712,2.595212,351.7324,21.65086,86.0229,311.851,229.0212,1.897189,267.1596,10.94735,355.3731,350.7654,322.0099,51.48112,259.4519,356.8618,
2.22961,8.607714,354.6859,359.3928,358.2577,182.8934,359.491,359.8315,359.2033,357.6379,358.2067,357.1555,0.0005336352,0.09064019,89.37177,0.00886772,359.0267,271.0398,293.0938,127.558,332.1776,0.1072736,359.493,352.0948,353.68,0.8518656,358.6987,282.9974,235.8329,26.95756,282.9974,235.8329,26.95756,349.8959,7.153615,358.2419,354.5953,90.83991,334.4578,2.118248,352.1275,19.46455,85.86417,302.1052,218.6272,0.8718232,267.1737,12.88521,355.6393,350.9956,324.3927,53.66634,258.5905,355.9635,
1.98932,7.557457,355.5198,359.4044,358.4961,182.6474,359.4795,359.8389,359.1997,357.6248,358.245,357.1554,0.0001581732,0.02309353,89.39719,0.008762653,359.0022,271.0021,293.8053,128.3262,329.8036,359.8958,358.4468,348.132,353.1184,359.5249,359.4807,282.7403,238.5434,22.80274,282.7403,238.5434,22.80274,350.074,6.125663,358.9457,354.8088,90.21033,337.6453,1.523637,352.8377,17.21536,85.59994,291.4572,206.8092,0.2272956,267.3803,14.12061,356.108,351.1996,328.4735,56.07529,259.1026,356.4106,
1.755729,6.471192,356.3661,359.4204,358.7434,182.3923,359.4727,359.8455,359.2022,357.6437,358.2838,357.1721,-0.0001942418,359.9535,89.43127,0.008555773,358.9814,270.9584,294.582,128.9186,327.5507,359.5146,357.4654,344.0426,352.6092,358.2168,0.2787609,282.5187,241.5393,18.31284,282.5187,241.5393,18.31284,350.2901,5.172271,359.5785,355.0873,89.54678,340.8691,1.001163,353.6118,14.97438,85.15398,282.3386,196.4602,359.6065,267.5856,15.28648,356.6214,351.4562,332.7162,58.50348,259.8858,357.0981,
1.543127,5.451033,357.0453,359.4589,358.9785,182.127,359.5069,359.851,359.2552,357.8993,358.3698,357.3579,-0.0003659287,359.9063,89.5077,0.007454938,359.0259,270.8727,295.5551,128.6716,325.948,359.1646,356.9507,340.0652,352.8327,357.5031,0.7676648,282.2765,245.0139,13.29429,282.2765,245.0139,13.29429,350.6483,4.897811,359.6378,355.4293,88.77241,343.4937,0.5891954,354.3746,13.46755,84.48537,275.9944,188.8061,359.271,267.7553,15.97777,357.2509,351.9056,336.8216,60.52197,261.7602,358.5618,
1.343672,4.44216,357.7195,359.499,359.2104,181.8654,359.5406,359.8565,359.3075,358.151,358.4555,357.5421,-0.0004737777,359.8597,89.58315,0.006433665,359.0699,270.7882,296.5197,128.3682,324.4117,358.7356,356.4851,336.144,353.0536,356.8004,1.250062,282.1114,248.5931,8.193804,282.1114,248.5931,8.193804,351.002,4.627223,359.6963,355.8196,88.01972,346.075,0.2483764,355.1454,11.97033,83.7502,271.4386,182.957,358.9339,267.9176,16.65787,357.8332,352.4036,340.8772,62.49411,263.8313,0.2275491,
1.120387,3.44403,358.2795,359.588,359.4361,181.5535,359.6169,359.8741,359.4059,358.6431,358.6802,357.9599,-0.0003913952,359.8541,89.6639,0.004074902,359.2556,270.6217,297.6286,127.6278,322.4493,358.4331,356.2614,331.8962,354.1974,356.6158,1.200504,281.9913,253.1522,1.774132,281.9913,253.1522,1.774132,351.4354,4.686154,359.6186,356.2513,87.06425,348.7904,359.9361,355.9283,10.47073,82.80879,268.4968,178.5139,358.7545,268.0456,17.67013,358.5013,353.3748,344.8365,63.53709,268.118,3.582134,
0.9020249,2.457786,358.83,359.6791,359.6573,181.2439,359.6931,359.8919,359.5047,359.1272,358.9094,358.3813,-0.0002991743,359.8498,89.74377,0.002260739,359.4412,270.4561,298.7129,126.8358,320.5353,358.123,356.0723,327.7012,355.3462,356.444,1.139585,281.9893,257.7314,355.3532,281.9893,257.7314,355.3532,351.8668,4.745372,359.5426,356.7487,86.12877,351.4739,359.7026,356.7162,8.968912,81.84568,266.6433,175.168,358.571,268.1676,18.70116,359.0482,354.4156,348.7328,64.43395,272.5731,7.093765,
0.6781561,1.74859,359.1885,359.7675,359.7785,180.9034,359.7751,359.9195,359.6331,359.4063,359.1945,358.8164,-0.0001512847,359.8847,89.81322,0.001170417,359.6006,270.3254,299.4506,125.8019,319.4944,357.9869,355.9229,324.4812,356.5961,356.5125,0.8493572,281.9753,261.9088,349.5149,281.9753,261.9088,349.5149,352.3401,4.61084,359.6315,357.2307,85.0418,354.5152,359.5602,357.4269,6.949068,81.11325,266.5298,173.4581,358.2529,268.2794,21.05225,359.4566,356.2591,350.5904,63.74026,272.3959,5.305721,
0.2324982,0.5391297,359.7971,359.9276,359.9567,180.2608,359.9255,359.9726,359.8761,359.8304,359.7299,359.6098,1.457919E-05,359.9587,89.93873,0.0001496038,359.8737,270.1025,300.6277,123.9439,317.8361,357.8131,355.6609,319.0072,358.8644,356.6654,0.2912038,282.1079,269.2322,339.2434,282.1079,269.2322,339.2434,353.221,4.274594,359.8346,358.2462,82.53551,1.388015,359.8549,358.7563,0.6605615,81.04525,268.9852,172.3499,357.6634,268.3092,23.88775,359.9265,359.3947,356.1947,64.3533,268.6685,358.749,
359.9916,359.97,0.05270407,0.004173768,0.003438366,179.9826,0.005750854,0.002356818,0.00802559,0.01032242,0.02098301,0.02637325,3.653447E-05,0.003632067,90.00385,3.718084E-05,0.009091335,269.9935,301.149,122.984,317.1158,357.7598,355.5165,316.3452,0.05169984,356.7566,359.983,282.2473,272.8602,334.12,282.2473,272.8602,334.12,353.6942,4.052697,359.9601,359.5814,82.66731,1.146033,359.0329,1.377019,5.800326,83.57139,257.3098,158.4807,357.4007,268.2866,24.58645,359.9375,0.8100321,359.7242,65.16119,265.0524,353.8303,
359.894,359.6132,0.6769892,0.05328663,0.04417282,179.7764,0.07379326,0.03049494,0.1031623,0.130903,0.2699324,0.3393691,1.66019E-05,0.04669761,90.04922,0.000121476,0.1173023,269.9172,301.36,122.2485,316.9623,357.7184,355.3323,314.5746,0.9461778,356.7966,359.7494,282.3519,275.328,330.6934,282.3519,275.328,330.6934,354.064,3.87784,0.03858066,0.8008274,82.53901,1.654816,358.7528,1.511773,7.611993,88.08235,252.6891,153.8525,357.1142,268.5211,24.92595,-0.002671071,0.9527329,356.287,62.78942,268.998,357.986,
359.7924,359.2267,1.349961,0.1065485,0.08785626,179.5544,0.1469824,0.06094687,0.2057593,0.2577999,0.5389299,0.6777678,-4.307888E-05,0.09309976,90.09817,0.0003735126,0.2338814,269.835,301.5833,121.4654,316.7836,357.6783,355.1341,312.6666,1.909919,356.8357,359.4976,282.5051,277.9072,327.0821,282.5051,277.9072,327.0821,354.4625,3.689985,0.1230398,2.11008,82.41386,2.204616,358.4519,1.647004,9.564328,87.0256,83.49961,344.6548,356.8017,268.7709,25.28944,0.03373268,1.104278,352.5829,60.10506,272.4659,1.680211,
359.6202,359.0009,2.166041,0.1407249,0.1250748,179.3366,0.2329952,0.101188,0.2829835,0.4132133,0.8533452,0.9984104,-0.0001405525,0.1494796,90.13587,0.000826146,0.3747284,269.7587,301.3323,120.8358,317.2561,357.6094,354.7494,311.3153,2.779497,356.8009,359.2708,282.6599,279.6484,324.7697,282.6599,279.6484,324.7697,354.8201,3.570665,0.1328607,3.788016,82.61122,0.7694353,357.7449,2.01776,14.52647,79.58116,76.23371,337.5671,356.0678,268.8763,24.4158,359.9759,0.9837768,350.2659,58.33241,273.7825,3.527845,
359.4553,358.8171,2.926183,0.1696001,0.1571681,179.1399,0.3129044,0.1391551,0.3492288,0.5573097,1.145341,1.287853,-0.0002603409,0.2018361,90.16863,0.00140974,0.5067768,269.6896,301.0416,120.2756,317.785,357.5401,354.3741,310.162,3.558374,356.7537,359.0684,282.8102,281.0795,322.8831,282.8102,281.0795,322.8831,355.1393,3.47601,0.1302304,5.382926,82.77893,359.2722,357.0982,2.33511,19.38363,72.58096,74.98594,336.4903,355.3586,268.9702,23.49165,359.8815,0.8577594,348.2736,56.86988,274.6411,4.896388,
359.2458,359.1056,3.61044,0.1553353,0.1290102,179.0556,0.3887884,0.1786509,0.3081362,0.7730794,1.379662,1.376981,-0.0003150825,0.2426164,90.16615,0.002104072,0.6646381,269.6436,299.8624,120.2508,319.5242,357.3231,353.6868,310.6153,3.871412,356.4426,359.0288,282.8246,280.3241,324.3633,282.8246,280.3241,324.3633,355.2316,3.759253,359.9139,6.465571,82.979,356.7571,356.1882,2.902411,25.30956,68.4938,79.59008,340.8703,354.4284,268.9068,22.3042,359.8055,0.874535,346.7003,59.58366,273.7581,4.315921,
359.0424,359.3755,4.251163,0.1418185,0.102563,178.9763,0.4602227,0.2157427,0.2696048,0.97537,1.600377,1.46242,-0.0003649349,0.2809719,90.1638,0.002872548,0.8131217,269.6005,298.7656,120.1422,321.2354,357.1219,353.037,311.0425,4.165872,356.1498,358.9914,282.8422,279.6161,325.7543,282.8422,279.6161,325.7543,355.3185,4.025369,359.7105,7.53198,83.11781,354.4034,355.3312,3.340582,30.8896,64.57276,82.63727,343.7067,353.5589,268.8674,21.1826,359.7195,0.8941494,345.2208,62.13401,272.814,3.656359,
358.8597,359.7829,4.759133,0.1555227,0.06517112,178.8912,0.5057265,0.21669,0.1593571,1.16,1.532853,1.244884,-0.0003863593,0.2780428,90.17435,0.003424486,0.9175109,269.577,297.4684,120.5977,322.6914,356.7568,352.2397,312.7305,4.107363,355.5594,359.1791,282.8888,276.8485,330.2029,282.8888,276.8485,330.2029,355.1565,4.857134,359.3225,8.233735,83.29179,350.7716,354.4287,3.693543,36.9823,62.42914,85.33497,346.2086,352.6936,268.6437,19.44298,359.6823,0.866178,344.5077,64.36087,272.1836,3.128105,
358.6804,0.2115199,5.25075,0.1725937,0.02573446,178.803,0.5479556,0.2104343,0.04153031,1.327641,1.409596,0.9723243,-0.0004089709,0.2715733,90.18806,0.003886058,1.006729,269.562,296.1411,121.0688,324.1994,356.4049,351.395,314.6814,3.956128,354.9299,359.4113,282.9967,273.733,335.2107,282.9967,273.733,335.2107,354.9582,5.792707,358.8974,8.954791,83.43581,346.8395,353.5533,3.932862,43.29169,60.48112,87.82921,348.5373,351.8111,268.4184,17.53539,359.6523,0.8319983,343.911,66.63825,271.5108,2.530043,
358.7088,0.474859,5.332634,0.1941061,0.001349037,178.752,0.5442473,0.1606626,359.9794,1.219585,1.013062,0.5488414,-0.0004540208,0.2616597,90.2149,0.002971239,0.90848,269.6299,295.5425,121.5737,324.8825,356.2874,351.0078,317.0154,3.213714,354.5573,359.776,283.0823,270.4933,340.3823,283.0823,270.4933,340.3823,354.7001,6.716629,358.5265,8.980788,83.68292,343.4858,353.3397,3.927551,46.79653,61.12227,89.85186,350.8073,351.4073,268.201,15.70263,359.6966,0.787037,344.403,68.02937,271.6262,2.511412,
358.7409,0.7786967,5.427687,0.2188318,359.9732,178.6931,0.5398379,0.103269,359.9077,1.08781,0.5566922,0.06234749,-0.0005001113,0.2502224,90.24584,0.002060716,0.7951235,269.7084,294.8498,122.1499,325.6682,356.188,350.5427,319.7079,2.357215,354.1215,0.1963123,283.2758,266.8348,346.2798,283.2758,266.8348,346.2798,354.4025,7.78444,358.0983,9.069122,83.95168,339.6159,353.1493,3.920304,50.84467,61.80605,92.31136,353.5521,350.929,267.9654,13.5914,359.745,0.7359747,344.9707,69.63403,271.7549,2.485626,
359.2058,1.273775,5.028539,0.2238009,359.935,178.6532,0.4775992,359.9326,359.951,0.3075275,359.3736,359.1485,-0.0006481343,0.348198,90.2254,-0.0001034934,0.2594809,270.062,294.41,123.8422,325.8285,357.0977,351.2676,326.8336,359.2052,354.7005,0.7259072,283.603,260.0374,357.5878,283.603,260.0374,357.5878,353.9761,9.249029,357.3523,8.403599,84.60223,332.9638,354.067,3.64976,53.42032,65.81472,96.87944,359.5482,350.7423,267.8216,9.099216,359.8451,0.6074135,347.4973,71.98935,272.4715,2.880204,
359.5447,1.742542,4.680726,0.1961812,359.8715,178.63,0.4390675,359.8488,0.02021039,359.8383,358.848,358.8767,-0.0005209353,0.4687264,90.13634,3.459735E-05,0.0008730417,270.2855,294.3695,124.7859,325.5623,358.0869,352.6202,331.3568,357.5208,356.0088,0.2384319,283.7235,257.1597,2.642259,283.7235,257.1597,2.642259,353.946,9.368789,357.0052,7.88168,84.90602,330.785,354.8406,3.43947,52.25729,68.00914,98.06268,1.593679,350.9141,267.9649,6.760319,359.835,0.3826208,349.1386,72.9754,272.1738,2.694398,
359.898,2.231868,4.321241,0.1655676,359.8036,178.6064,0.3999285,359.7649,0.09425151,359.3568,358.3289,358.6292,-0.0001686737,0.596443,90.03948,0.001160332,359.7424,270.4999,294.3448,125.7472,325.256,358.9516,354.1931,336.0067,355.8213,357.435,359.6767,283.891,254.3824,7.602008,283.891,254.3824,7.602008,353.9334,9.430549,356.6594,7.317375,85.17587,327.939,355.6216,3.184422,50.85434,70.2069,99.51117,3.921013,351.1132,268.12,4.405658,359.8275,0.1404705,350.8209,73.94668,271.7824,2.441597,
0.3680611,3.177018,3.88783,0.09246644,359.619,178.5472,0.3731509,359.6972,0.1499728,358.943,357.9537,358.5655,0.0004986038,0.7319481,89.9277,0.002296118,359.6045,270.6546,294.2469,126.56,325.0933,359.8611,356.4726,341.2521,354.9947,359.6408,358.3298,284.1517,251.9168,12.40047,284.1517,251.9168,12.40047,353.9695,9.03843,356.2516,6.740402,85.2209,325.7375,356.4313,2.789624,47.47691,72.17809,98.95796,4.176961,351.5424,268.4415,2.023282,359.77,359.5378,352.64,74.8185,270.1311,1.398232,
0.8540495,4.16039,3.464472,0.01462843,359.4222,178.4847,0.3488262,359.6333,0.2018688,358.5481,357.6075,358.5329,0.001653946,0.8654228,89.78587,0.003607941,359.4867,270.7973,294.1399,127.3401,324.9456,0.4130047,358.9133,346.4847,354.3123,1.920694,356.9017,284.458,249.6698,16.95651,284.458,249.6698,16.95651,354.0117,8.590976,355.8445,6.177017,85.25962,323.8145,357.1789,2.307349,43.89627,74.07482,98.07085,4.070478,352.0032,268.7607,359.6958,359.7451,358.8942,354.4366,75.65018,268.2165,0.1438222,
1.454478,5.439692,3.029766,359.8926,359.1207,178.4062,0.3497167,359.5935,0.2024191,358.3887,357.4135,358.5988,0.002075844,0.8947002,89.73885,0.003681979,359.5006,270.8365,293.7422,127.4838,325.6821,0.5944942,1.009948,351.1389,354.7921,4.036818,355.9762,285.0201,247.9682,21.18754,285.0201,247.9682,21.18754,353.9391,8.338116,355.4022,5.729162,85.12631,322.2588,357.993,1.59539,38.93118,75.91251,93.97594,0.8634039,352.6351,269.1136,357.5809,359.7336,357.9472,356.1089,76.37525,265.5575,358.4759,
2.063904,6.703778,2.62184,359.7697,358.8194,178.3295,0.3522983,359.5563,0.1993861,358.25,357.2345,358.6704,0.002439285,0.9161132,89.69949,0.003645854,359.5233,270.8675,293.3347,127.5667,326.4725,0.4497197,3.053198,355.6306,355.3406,6.081897,355.1082,285.6113,246.5351,25.12037,285.6113,246.5351,25.12037,353.8604,8.105397,354.9681,5.291879,84.99856,320.7692,358.6939,0.7779136,33.98372,77.64229,88.8157,356.577,353.2707,269.4368,355.5371,359.7767,357.0007,357.7308,77.0636,262.7415,356.65,
2.551976,7.709132,2.423314,359.6451,358.5396,178.189,0.362468,359.5398,0.1559583,358.4102,357.1657,358.718,0.001756319,0.8065315,89.75569,0.003059925,359.5893,270.8436,292.66,126.506,328.7923,0.2264543,3.862534,358.1718,355.8724,7.21895,355.6814,286.4273,245.7399,28.42246,286.4273,245.7399,28.42246,353.6892,8.52957,354.6082,5.15796,84.85148,319.5831,359.3702,359.822,29.29889,77.45219,82.8828,351.7141,353.9442,269.811,353.7334,359.8552,356.0937,359.1157,77.7141,260.1249,355.0689,
3.143947,8.903021,2.205812,359.4939,358.2054,178.0201,0.3748848,359.5207,0.102633,358.6116,357.0867,358.7739,0.001055638,0.6711249,89.82604,0.002379734,359.6698,270.8131,291.8801,125.0439,331.7699,359.8305,4.780064,1.140705,356.5101,8.560723,356.4124,287.4264,245.0374,32.15649,287.4264,245.0374,32.15649,353.4814,9.059805,354.1788,5.000728,84.68002,318.1722,359.9867,358.5552,23.68032,77.05443,76.04996,346.1698,354.7641,270.2308,351.5884,0.01434443,355.011,0.7625787,78.47922,256.7686,352.955,
3.38264,9.584918,2.310237,359.3751,357.9731,177.7691,0.3607488,359.5121,0.005212388,358.9726,357.043,358.7542,0.0004827023,0.4738443,89.89216,0.001910265,359.7242,270.7785,291.0941,122.8045,336.2115,359.7131,4.705237,1.844963,356.4405,8.897377,358.0961,288.4301,244.7674,34.99708,288.4301,244.7674,34.99708,353.2213,10.03188,353.8545,5.037597,84.69643,316.453,0.3391185,357.7309,20.42674,74.79669,81.19257,352.3452,355.5331,270.783,349.3651,0.2184075,354.2389,2.236001,79.34129,253.6105,350.9172,
3.597524,10.20531,2.414618,359.2642,357.7609,177.5361,0.3470983,359.5044,359.9142,359.3095,357.0031,358.7341,0.0001552134,0.290167,89.95322,0.001508698,359.774,270.7463,290.4461,120.4815,340.5768,359.6044,4.615109,2.449811,356.3633,9.186211,359.6722,289.3626,244.6562,37.49611,289.3626,244.6562,37.49611,352.9799,10.94087,353.5566,5.078846,84.71156,314.857,0.5666088,356.9463,17.46219,72.54787,84.63773,356.7403,356.2648,271.2658,347.3189,0.4575135,353.5372,3.587851,80.12673,250.3857,348.7258,
3.551429,10.69648,2.588864,359.1769,357.6126,177.4249,0.2888912,359.4969,359.7331,359.5787,356.9375,358.6465,0.0001035634,0.1048801,89.92693,0.001430098,359.7772,270.7167,289.8103,117.8438,346.5226,359.6272,4.349638,2.350641,355.7945,8.959142,1.462245,290.365,244.6651,39.49113,290.365,244.6651,39.49113,352.6708,12.03875,353.1261,5.134979,85.0072,312.435,0.9686088,356.2517,18.29626,73.2607,90.17405,3.460758,357.28,271.8581,344.2466,0.8255256,352.7971,5.333844,81.14381,247.308,346.8306,
3.407047,11.28885,2.537126,359.1066,357.5402,177.6174,0.1994068,359.4903,359.4403,359.6516,356.8487,358.4752,-4.446126E-05,359.9534,89.80039,0.001700637,359.7197,270.6803,289.1292,114.4809,354.8656,359.6598,4.259561,2.220548,355.0305,8.578572,3.092268,291.4971,244.6085,41.06636,291.4971,244.6085,41.06636,352.3082,13.42492,352.3894,5.13477,85.32734,309.8593,1.584648,355.1808,19.67495,73.92686,93.41191,8.296716,359.0333,272.4373,339.8915,1.439841,351.7698,7.770569,81.73699,247.1852,348.1975,
3.294434,11.59482,2.329895,359.0931,357.5708,177.9248,0.1449091,359.4887,359.2503,359.5233,356.8002,358.3508,-0.0001695441,359.9263,89.67954,0.002039345,359.653,270.6615,288.8072,112.7622,359.6533,359.67,4.382673,2.200874,354.6304,8.364141,3.535769,292.0056,244.479,41.3699,292.0056,244.479,41.3699,352.1384,14.14707,351.8836,5.073266,85.45332,308.8647,1.952354,354.4753,20.33475,74.08072,91.99451,7.777138,0.2179826,272.6184,337.3419,1.841643,351.1683,9.186403,81.57019,249.7094,351.4999,
3.251537,11.76454,1.641718,359.1128,357.6831,178.4352,0.12372,359.4938,359.1023,359.262,356.7663,358.1546,-1.820939E-05,359.9858,89.55544,0.002587148,359.548,270.6466,288.5717,111.9266,2.752265,359.6753,4.634402,2.197471,354.5239,8.251639,3.256163,292.138,244.1912,40.66436,292.138,244.1912,40.66436,352.141,14.75907,351.4208,4.741172,85.52985,308.8899,2.158421,353.9427,20.91638,73.69252,86.53796,2.738544,1.595336,272.3412,335.6385,2.073647,350.2704,9.821249,79.96646,254.5461,356.905,
3.20966,11.94065,0.8629497,359.1338,357.8105,179.0026,0.1027806,359.4998,358.944,358.9696,356.7314,357.9372,0.0003201118,0.05603028,89.42036,0.003165979,359.4313,270.6306,288.325,111.0163,6.067091,359.6808,4.916002,2.194714,354.4263,8.136353,2.907323,292.2504,243.8502,39.85278,292.2504,243.8502,39.85278,352.1548,15.41728,350.9205,4.363299,85.60923,308.981,2.379678,353.3781,21.54225,73.09342,80.69972,357.3248,3.058311,271.9731,333.8189,2.326474,349.2793,10.45944,78.06206,258.1818,1.145404,
3.110335,11.91523,359.7578,359.1583,357.963,179.4663,0.09658775,359.5076,358.8635,358.8315,356.6847,357.636,0.0006774394,0.111539,89.34175,0.003820557,359.3124,270.6307,288.2192,110.8829,7.266012,359.6852,5.054244,2.200818,354.3778,8.013433,2.611265,291.9547,243.2748,38.67729,291.9547,243.2748,38.67729,352.3653,16.09217,350.604,3.58068,85.88057,309.5195,2.343669,353.4521,22.61893,73.14623,79.2972,355.5307,4.43937,271.2884,332.9934,2.207777,348.4242,9.897636,74.73114,262.2122,5.22294,
2.981925,11.86487,358.3783,359.1854,358.1511,180.0199,0.09052982,359.5172,358.7737,358.6793,356.6274,357.2612,0.001194489,0.1773995,89.25215,0.004630174,359.1676,270.6324,288.1015,110.7954,8.507543,359.6906,5.207161,2.209123,354.3235,7.863267,2.257153,291.535,242.5336,37.23774,291.535,242.5336,37.23774,352.6417,16.91299,350.2387,2.583623,86.21855,310.222,2.251129,353.6009,23.97747,73.27643,77.99923,353.6734,6.074726,270.4059,332.0496,2.019253,347.4041,9.073489,70.4561,265.2907,8.296812,
2.748025,11.64047,356.8888,359.2101,358.2188,180.5439,0.05636699,359.5225,358.7847,358.7722,356.5518,356.9538,0.001046546,0.1565758,89.26096,0.005400599,359.0721,270.6625,288.2643,111.4489,7.555874,359.6966,5.176518,2.219538,354.0961,7.671334,2.227734,290.6926,241.4441,36.27529,290.6926,241.4441,36.27529,352.9637,17.43505,350.1852,1.257433,87.11153,311.2702,2.525921,353.3062,26.0042,76.08937,75.4106,351.2914,7.560361,269.9956,334.935,359.9814,348.5813,0.2558754,58.16576,266.871,7.834797,
2.495583,11.40878,355.3156,359.2347,358.2907,181.0979,0.0202486,359.5281,358.7964,358.8694,356.4713,356.6286,0.000893881,0.1346042,89.27028,0.00626926,358.9713,270.6943,288.4416,112.1245,6.565304,359.703,5.144102,2.230549,353.8557,7.468588,2.196668,289.7908,240.2672,35.30431,289.7908,240.2672,35.30431,353.304,17.98655,350.1284,359.837,88.02886,312.3618,2.827241,353.0091,28.14575,79.02263,71.35377,347.4529,9.237596,269.6298,337.9547,358.5148,350.1145,350.8043,45.19877,268.6828,7.487911,
